x,y,T
0.23,0.82,20
0.23,0.83,20
0.23,0.84,20
0.23,0.85,20
0.23,0.86,20
0.23,0.87,20
0.23,0.88,20
0.23,0.89,20
0.23,0.9,20
0.23,0.91,20
0.23,0.92,20
0.23,0.93,20
0.23,0.94,20
0.23,0.95,20
0.23,0.96,20
0.23,0.97,20
0.23,0.98,20
0.23,0.99,20
0.24,0,80
0.24,0.01,76.3859
0.24,0.02,72.7941
0.24,0.03,69.2464
0.24,0.04,65.7636
0.24,0.05,62.3653
0.24,0.06,59.069
0.24,0.07,55.8906
0.24,0.08,52.8434
0.24,0.09,49.9384
0.24,0.1,47.1845
0.24,0.11,44.5878
0.24,0.12,42.1525
0.24,0.13,39.8804
0.24,0.14,37.7715
0.24,0.15,35.8239
0.24,0.16,34.0342
0.24,0.17,32.3978
0.24,0.18,30.9086
0.24,0.19,29.5601
0.24,0.2,28.3448
0.24,0.21,27.2546
0.24,0.22,26.2813
0.24,0.23,25.4165
0.24,0.24,24.6517
0.24,0.25,23.9784
0.24,0.26,23.3885
0.24,0.27,22.8741
0.24,0.28,22.4276
0.24,0.29,22.0419
0.24,0.3,21.7102
0.24,0.31,21.4263
0.24,0.32,21.1844
0.24,0.33,20.9794
0.24,0.34,20.8063
0.24,0.35,20.661
0.24,0.36,20.5395
0.24,0.37,20.4384
0.24,0.38,20.3547
0.24,0.39,20.2858
0.24,0.4,20.2292
0.24,0.41,20.183
0.24,0.42,20.1455
0.24,0.43,20.1151
0.24,0.44,20.0907
0.24,0.45,20.0711
0.24,0.46,20.0555
0.24,0.47,20.0432
0.24,0.48,20.0334
0.24,0.49,20.0257
0.24,0.5,20.0197
0.24,0.51,20.0151
0.24,0.52,20.0114
0.24,0.53,20.0087
0.24,0.54,20.0065
0.24,0.55,20.0049
0.24,0.56,20.0036
0.24,0.57,20.0027
0.24,0.58,20.002
0.24,0.59,20.0015
0.24,0.6,20.0011
0.24,0.61,20.0008
0.24,0.62,20.0006
0.24,0.63,20.0004
0.24,0.64,20.0003
0.24,0.65,20.0002
0.24,0.66,20.0002
0.24,0.67,20.0001
0.24,0.68,20.0001
0.24,0.69,20.0001
0.24,0.7,20
0.24,0.71,20
0.24,0.72,20
0.24,0.73,20
0.24,0.74,20
0.24,0.75,20
0.24,0.76,20
0.24,0.77,20
0.24,0.78,20
0.24,0.79,20
0.24,0.8,20
0.24,0.81,20
0.24,0.82,20
0.24,0.83,20
0.24,0.84,20
0.24,0.85,20
0.24,0.86,20
0.24,0.87,20
0.24,0.88,20
0.24,0.89,20
0.24,0.9,20
0.24,0.91,20
0.24,0.92,20
0.24,0.93,20
0.24,0.94,20
0.24,0.95,20
0.24,0.96,20
0.24,0.97,20
0.24,0.98,20
0.24,0.99,20
0.25,0,80
0.25,0.01,76.4209
0.25,0.02,72.8631
0.25,0.03,69.3476
0.25,0.04,65.8945
0.25,0.05,62.5225
0.25,0.06,59.2489
0.25,0.07,56.089
0.25,0.08,53.056
0.25,0.09,50.161
0.25,0.1,47.4129
0.25,0.11,44.8182
0.25,0.12,42.3813
0.25,0.13,40.1046
0.25,0.14,37.9884
0.25,0.15,36.0314
0.25,0.16,34.2307
0.25,0.17,32.5819
0.25,0.18,31.0797
0.25,0.19,29.7176
0.25,0.2,28.4886
0.25,0.21,27.3849
0.25,0.22,26.3985
0.25,0.23,25.5212
0.25,0.24,24.7445
0.25,0.25,24.0602
0.25,0.26,23.4602
0.25,0.27,22.9364
0.25,0.28,22.4815
0.25,0.29,22.0882
0.25,0.3,21.7497
0.25,0.31,21.4599
0.25,0.32,21.2129
0.25,0.33,21.0033
0.25,0.34,20.8263
0.25,0.35,20.6776
0.25,0.36,20.5533
0.25,0.37,20.4497
0.25,0.38,20.364
0.25,0.39,20.2933
0.25,0.4,20.2353
0.25,0.41,20.1879
0.25,0.42,20.1494
0.25,0.43,20.1183
0.25,0.44,20.0932
0.25,0.45,20.0731
0.25,0.46,20.0571
0.25,0.47,20.0444
0.25,0.48,20.0343
0.25,0.49,20.0265
0.25,0.5,20.0203
0.25,0.51,20.0155
0.25,0.52,20.0118
0.25,0.53,20.0089
0.25,0.54,20.0067
0.25,0.55,20.005
0.25,0.56,20.0038
0.25,0.57,20.0028
0.25,0.58,20.0021
0.25,0.59,20.0015
0.25,0.6,20.0011
0.25,0.61,20.0008
0.25,0.62,20.0006
0.25,0.63,20.0004
0.25,0.64,20.0003
0.25,0.65,20.0002
0.25,0.66,20.0002
0.25,0.67,20.0001
0.25,0.68,20.0001
0.25,0.69,20.0001
0.25,0.7,20
0.25,0.71,20
0.25,0.72,20
0.25,0.73,20
0.25,0.74,20
0.25,0.75,20
0.25,0.76,20
0.25,0.77,20
0.25,0.78,20
0.25,0.79,20
0.25,0.8,20
0.25,0.81,20
0.25,0.82,20
0.25,0.83,20
0.25,0.84,20
0.25,0.85,20
0.25,0.86,20
0.25,0.87,20
0.25,0.88,20
0.25,0.89,20
0.25,0.9,20
0.25,0.91,20
0.25,0.92,20
0.25,0.93,20
0.25,0.94,20
0.25,0.95,20
0.25,0.96,20
0.25,0.97,20
0.25,0.98,20
0.25,0.99,20
0.26,0,80
0.26,0.01,76.4509
0.26,0.02,72.9224
0.26,0.03,69.4346
0.26,0.04,66.0071
0.26,0.05,62.658
0.26,0.06,59.4041
0.26,0.07,56.2604
0.26,0.08,53.24
0.26,0.09,50.3541
0.26,0.1,47.6115
0.26,0.11,45.019
0.26,0.12,42.5812
0.26,0.13,40.3009
0.26,0.14,38.1789
0.26,0.15,36.2141
0.26,0.16,34.404
0.26,0.17,32.7447
0.26,0.18,31.2312
0.26,0.19,29.8575
0.26,0.2,28.6166
0.26,0.21,27.5012
0.26,0.22,26.5033
0.26,0.23,25.6149
0.26,0.24,24.8278
0.26,0.25,24.1337
0.26,0.26,23.5246
0.26,0.27,22.9926
0.26,0.28,22.5302
0.26,0.29,22.1301
0.26,0.3,21.7856
0.26,0.31,21.4904
0.26,0.32,21.2387
0.26,0.33,21.025
0.26,0.34,20.8445
0.26,0.35,20.6927
0.26,0.36,20.5658
0.26,0.37,20.4601
0.26,0.38,20.3724
0.26,0.39,20.3002
0.26,0.4,20.2409
0.26,0.41,20.1924
0.26,0.42,20.153
0.26,0.43,20.1211
0.26,0.44,20.0955
0.26,0.45,20.0749
0.26,0.46,20.0585
0.26,0.47,20.0455
0.26,0.48,20.0352
0.26,0.49,20.0271
0.26,0.5,20.0208
0.26,0.51,20.0159
0.26,0.52,20.0121
0.26,0.53,20.0091
0.26,0.54,20.0069
0.26,0.55,20.0052
0.26,0.56,20.0039
0.26,0.57,20.0029
0.26,0.58,20.0021
0.26,0.59,20.0016
0.26,0.6,20.0011
0.26,0.61,20.0008
0.26,0.62,20.0006
0.26,0.63,20.0004
0.26,0.64,20.0003
0.26,0.65,20.0002
0.26,0.66,20.0002
0.26,0.67,20.0001
0.26,0.68,20.0001
0.26,0.69,20.0001
0.26,0.7,20
0.26,0.71,20
0.26,0.72,20
0.26,0.73,20
0.26,0.74,20
0.26,0.75,20
0.26,0.76,20
0.26,0.77,20
0.26,0.78,20
0.26,0.79,20
0.26,0.8,20
0.26,0.81,20
0.26,0.82,20
0.26,0.83,20
0.26,0.84,20
0.26,0.85,20
0.26,0.86,20
0.26,0.87,20
0.26,0.88,20
0.26,0.89,20
0.26,0.9,20
0.26,0.91,20
0.26,0.92,20
0.26,0.93,20
0.26,0.94,20
0.26,0.95,20
0.26,0.96,20
0.26,0.97,20
0.26,0.98,20
0.26,0.99,20
0.27,0,80
0.27,0.01,76.4766
0.27,0.02,72.9732
0.27,0.03,69.5093
0.27,0.04,66.1038
0.27,0.05,62.7744
0.27,0.06,59.5376
0.27,0.07,56.4082
0.27,0.08,53.399
0.27,0.09,50.5212
0.27,0.1,47.7837
0.27,0.11,45.1934
0.27,0.12,42.7553
0.27,0.13,40.4723
0.27,0.14,38.3454
0.27,0.15,36.3741
0.27,0.16,34.5562
0.27,0.17,32.8881
0.27,0.18,31.365
0.27,0.19,29.9811
0.27,0.2,28.73
0.27,0.21,27.6043
0.27,0.22,26.5965
0.27,0.23,25.6985
0.27,0.24,24.9022
0.27,0.25,24.1995
0.27,0.26,23.5824
0.27,0.27,23.043
0.27,0.28,22.5739
0.27,0.29,22.1678
0.27,0.3,21.8179
0.27,0.31,21.5179
0.27,0.32,21.262
0.27,0.33,21.0446
0.27,0.34,20.861
0.27,0.35,20.7065
0.27,0.36,20.5772
0.27,0.37,20.4694
0.27,0.38,20.3801
0.27,0.39,20.3065
0.27,0.4,20.246
0.27,0.41,20.1965
0.27,0.42,20.1563
0.27,0.43,20.1238
0.27,0.44,20.0976
0.27,0.45,20.0766
0.27,0.46,20.0598
0.27,0.47,20.0465
0.27,0.48,20.036
0.27,0.49,20.0278
0.27,0.5,20.0213
0.27,0.51,20.0163
0.27,0.52,20.0124
0.27,0.53,20.0094
0.27,0.54,20.007
0.27,0.55,20.0053
0.27,0.56,20.0039
0.27,0.57,20.0029
0.27,0.58,20.0022
0.27,0.59,20.0016
0.27,0.6,20.0012
0.27,0.61,20.0009
0.27,0.62,20.0006
0.27,0.63,20.0004
0.27,0.64,20.0003
0.27,0.65,20.0002
0.27,0.66,20.0002
0.27,0.67,20.0001
0.27,0.68,20.0001
0.27,0.69,20.0001
0.27,0.7,20
0.27,0.71,20
0.27,0.72,20
0.27,0.73,20
0.27,0.74,20
0.27,0.75,20
0.27,0.76,20
0.27,0.77,20
0.27,0.78,20
0.27,0.79,20
0.27,0.8,20
0.27,0.81,20
0.27,0.82,20
0.27,0.83,20
0.27,0.84,20
0.27,0.85,20
0.27,0.86,20
0.27,0.87,20
0.27,0.88,20
0.27,0.89,20
0.27,0.9,20
0.27,0.91,20
0.27,0.92,20
0.27,0.93,20
0.27,0.94,20
0.27,0.95,20
0.27,0.96,20
0.27,0.97,20
0.27,0.98,20
0.27,0.99,20
0.28,0,80
0.28,0.01,76.4986
0.28,0.02,73.0166
0.28,0.03,69.5732
0.28,0.04,66.1866
0.28,0.05,62.8743
0.28,0.06,59.6524
0.28,0.07,56.5353
0.28,0.08,53.536
0.28,0.09,50.6655
0.28,0.1,47.9326
0.28,0.11,45.3446
0.28,0.12,42.9064
0.28,0.13,40.6213
0.28,0.14,38.4906
0.28,0.15,36.5139
0.28,0.16,34.6894
0.28,0.17,33.0138
0.28,0.18,31.4825
0.28,0.19,30.09
0.28,0.2,28.8301
0.28,0.21,27.6955
0.28,0.22,26.679
0.28,0.23,25.7726
0.28,0.24,24.9683
0.28,0.25,24.258
0.28,0.26,23.6339
0.28,0.27,23.088
0.28,0.28,22.613
0.28,0.29,22.2015
0.28,0.3,21.8469
0.28,0.31,21.5427
0.28,0.32,21.283
0.28,0.33,21.0623
0.28,0.34,20.8758
0.28,0.35,20.7188
0.28,0.36,20.5874
0.28,0.37,20.4779
0.28,0.38,20.3871
0.28,0.39,20.3121
0.28,0.4,20.2506
0.28,0.41,20.2002
0.28,0.42,20.1593
0.28,0.43,20.1262
0.28,0.44,20.0995
0.28,0.45,20.0781
0.28,0.46,20.061
0.28,0.47,20.0475
0.28,0.48,20.0367
0.28,0.49,20.0283
0.28,0.5,20.0217
0.28,0.51,20.0166
0.28,0.52,20.0126
0.28,0.53,20.0096
0.28,0.54,20.0072
0.28,0.55,20.0054
0.28,0.56,20.004
0.28,0.57,20.003
0.28,0.58,20.0022
0.28,0.59,20.0016
0.28,0.6,20.0012
0.28,0.61,20.0009
0.28,0.62,20.0006
0.28,0.63,20.0005
0.28,0.64,20.0003
0.28,0.65,20.0002
0.28,0.66,20.0002
0.28,0.67,20.0001
0.28,0.68,20.0001
0.28,0.69,20.0001
0.28,0.7,20
0.28,0.71,20
0.28,0.72,20
0.28,0.73,20
0.28,0.74,20
0.28,0.75,20
0.28,0.76,20
0.28,0.77,20
0.28,0.78,20
0.28,0.79,20
0.28,0.8,20
0.28,0.81,20
0.28,0.82,20
0.28,0.83,20
0.28,0.84,20
0.28,0.85,20
0.28,0.86,20
0.28,0.87,20
0.28,0.88,20
0.28,0.89,20
0.28,0.9,20
0.28,0.91,20
0.28,0.92,20
0.28,0.93,20
0.28,0.94,20
0.28,0.95,20
0.28,0.96,20
0.28,0.97,20
0.28,0.98,20
0.28,0.99,20
0.29,0,80
0.29,0.01,76.5174
0.29,0.02,73.0538
0.29,0.03,69.6278
0.29,0.04,66.2575
0.29,0.05,62.9599
0.29,0.06,59.7508
0.29,0.07,56.6445
0.29,0.08,53.6538
0.29,0.09,50.7896
0.29,0.1,48.061
0.29,0.11,45.4751
0.29,0.12,43.0372
0.29,0.13,40.7505
0.29,0.14,38.6167
0.29,0.15,36.6356
0.29,0.16,34.8056
0.29,0.17,33.1236
0.29,0.18,31.5853
0.29,0.19,30.1855
0.29,0.2,28.9179
0.29,0.21,27.7758
0.29,0.22,26.7517
0.29,0.23,25.838
0.29,0.24,25.0267
0.29,0.25,24.3098
0.29,0.26,23.6795
0.29,0.27,23.128
0.29,0.28,22.6478
0.29,0.29,22.2316
0.29,0.3,21.8727
0.29,0.31,21.5647
0.29,0.32,21.3017
0.29,0.33,21.0782
0.29,0.34,20.8891
0.29,0.35,20.7299
0.29,0.36,20.5966
0.29,0.37,20.4855
0.29,0.38,20.3933
0.29,0.39,20.3172
0.29,0.4,20.2547
0.29,0.41,20.2036
0.29,0.42,20.162
0.29,0.43,20.1284
0.29,0.44,20.1012
0.29,0.45,20.0795
0.29,0.46,20.0621
0.29,0.47,20.0483
0.29,0.48,20.0374
0.29,0.49,20.0288
0.29,0.5,20.0221
0.29,0.51,20.0169
0.29,0.52,20.0129
0.29,0.53,20.0097
0.29,0.54,20.0073
0.29,0.55,20.0055
0.29,0.56,20.0041
0.29,0.57,20.0031
0.29,0.58,20.0023
0.29,0.59,20.0017
0.29,0.6,20.0012
0.29,0.61,20.0009
0.29,0.62,20.0006
0.29,0.63,20.0005
0.29,0.64,20.0003
0.29,0.65,20.0002
0.29,0.66,20.0002
0.29,0.67,20.0001
0.29,0.68,20.0001
0.29,0.69,20.0001
0.29,0.7,20
0.29,0.71,20
0.29,0.72,20
0.29,0.73,20
0.29,0.74,20
0.29,0.75,20
0.29,0.76,20
0.29,0.77,20
0.29,0.78,20
0.29,0.79,20
0.29,0.8,20
0.29,0.81,20
0.29,0.82,20
0.29,0.83,20
0.29,0.84,20
0.29,0.85,20
0.29,0.86,20
0.29,0.87,20
0.29,0.88,20
0.29,0.89,20
0.29,0.9,20
0.29,0.91,20
0.29,0.92,20
0.29,0.93,20
0.29,0.94,20
0.29,0.95,20
0.29,0.96,20
0.29,0.97,20
0.29,0.98,20
0.29,0.99,20
0.3,0,80
0.3,0.01,76.5334
0.3,0.02,73.0855
0.3,0.03,69.6744
0.3,0.04,66.318
0.3,0.05,63.033
0.3,0.06,59.8349
0.3,0.07,56.7379
0.3,0.08,53.7547
0.3,0.09,50.8962
0.3,0.1,48.1714
0.3,0.11,45.5875
0.3,0.12,43.1499
0.3,0.13,40.8621
0.3,0.14,38.7258
0.3,0.15,36.7411
0.3,0.16,34.9064
0.3,0.17,33.2191
0.3,0.18,31.6749
0.3,0.19,30.2688
0.3,0.2,28.9948
0.3,0.21,27.8461
0.3,0.22,26.8155
0.3,0.23,25.8955
0.3,0.24,25.0781
0.3,0.25,24.3555
0.3,0.26,23.7199
0.3,0.27,23.1634
0.3,0.28,22.6786
0.3,0.29,22.2583
0.3,0.3,21.8957
0.3,0.31,21.5844
0.3,0.32,21.3184
0.3,0.33,21.0923
0.3,0.34,20.9009
0.3,0.35,20.7399
0.3,0.36,20.6049
0.3,0.37,20.4923
0.3,0.38,20.3989
0.3,0.39,20.3218
0.3,0.4,20.2585
0.3,0.41,20.2066
0.3,0.42,20.1645
0.3,0.43,20.1303
0.3,0.44,20.1028
0.3,0.45,20.0807
0.3,0.46,20.0631
0.3,0.47,20.0491
0.3,0.48,20.038
0.3,0.49,20.0293
0.3,0.5,20.0225
0.3,0.51,20.0172
0.3,0.52,20.0131
0.3,0.53,20.0099
0.3,0.54,20.0075
0.3,0.55,20.0056
0.3,0.56,20.0042
0.3,0.57,20.0031
0.3,0.58,20.0023
0.3,0.59,20.0017
0.3,0.6,20.0012
0.3,0.61,20.0009
0.3,0.62,20.0007
0.3,0.63,20.0005
0.3,0.64,20.0003
0.3,0.65,20.0002
0.3,0.66,20.0002
0.3,0.67,20.0001
0.3,0.68,20.0001
0.3,0.69,20.0001
0.3,0.7,20
0.3,0.71,20
0.3,0.72,20
0.3,0.73,20
0.3,0.74,20
0.3,0.75,20
0.3,0.76,20
0.3,0.77,20
0.3,0.78,20
0.3,0.79,20
0.3,0.8,20
0.3,0.81,20
0.3,0.82,20
0.3,0.83,20
0.3,0.84,20
0.3,0.85,20
0.3,0.86,20
0.3,0.87,20
0.3,0.88,20
0.3,0.89,20
0.3,0.9,20
0.3,0.91,20
0.3,0.92,20
0.3,0.93,20
0.3,0.94,20
0.3,0.95,20
0.3,0.96,20
0.3,0.97,20
0.3,0.98,20
0.3,0.99,20
0.31,0,80
0.31,0.01,76.5471
0.31,0.02,73.1124
0.31,0.03,69.7141
0.31,0.04,66.3695
0.31,0.05,63.0952
0.31,0.06,59.9066
0.31,0.07,56.8177
0.31,0.08,53.841
0.31,0.09,50.9874
0.31,0.1,48.266
0.31,0.11,45.684
0.31,0.12,43.2469
0.31,0.13,40.9582
0.31,0.14,38.8199
0.31,0.15,36.8322
0.31,0.16,34.9937
0.31,0.17,33.3019
0.31,0.18,31.7527
0.31,0.19,30.3413
0.31,0.2,29.0617
0.31,0.21,27.9074
0.31,0.22,26.8713
0.31,0.23,25.9458
0.31,0.24,25.1232
0.31,0.25,24.3956
0.31,0.26,23.7553
0.31,0.27,23.1945
0.31,0.28,22.7057
0.31,0.29,22.2818
0.31,0.3,21.9159
0.31,0.31,21.6017
0.31,0.32,21.3332
0.31,0.33,21.1048
0.31,0.34,20.9115
0.31,0.35,20.7487
0.31,0.36,20.6122
0.31,0.37,20.4984
0.31,0.38,20.4039
0.31,0.39,20.3259
0.31,0.4,20.2618
0.31,0.41,20.2093
0.31,0.42,20.1666
0.31,0.43,20.132
0.31,0.44,20.1042
0.31,0.45,20.0818
0.31,0.46,20.0639
0.31,0.47,20.0498
0.31,0.48,20.0385
0.31,0.49,20.0297
0.31,0.5,20.0228
0.31,0.51,20.0174
0.31,0.52,20.0133
0.31,0.53,20.01
0.31,0.54,20.0076
0.31,0.55,20.0057
0.31,0.56,20.0042
0.31,0.57,20.0031
0.31,0.58,20.0023
0.31,0.59,20.0017
0.31,0.6,20.0013
0.31,0.61,20.0009
0.31,0.62,20.0007
0.31,0.63,20.0005
0.31,0.64,20.0003
0.31,0.65,20.0002
0.31,0.66,20.0002
0.31,0.67,20.0001
0.31,0.68,20.0001
0.31,0.69,20.0001
0.31,0.7,20
0.31,0.71,20
0.31,0.72,20
0.31,0.73,20
0.31,0.74,20
0.31,0.75,20
0.31,0.76,20
0.31,0.77,20
0.31,0.78,20
0.31,0.79,20
0.31,0.8,20
0.31,0.81,20
0.31,0.82,20
0.31,0.83,20
0.31,0.84,20
0.31,0.85,20
0.31,0.86,20
0.31,0.87,20
0.31,0.88,20
0.31,0.89,20
0.31,0.9,20
0.31,0.91,20
0.31,0.92,20
0.31,0.93,20
0.31,0.94,20
0.31,0.95,20
0.31,0.96,20
0.31,0.97,20
0.31,0.98,20
0.31,0.99,20
0.32,0,80
0.32,0.01,76.5586
0.32,0.02,73.1353
0.32,0.03,69.7478
0.32,0.04,66.4133
0.32,0.05,63.1482
0.32,0.06,59.9676
0.32,0.07,56.8856
0.32,0.08,53.9146
0.32,0.09,51.0653
0.32,0.1,48.3468
0.32,0.11,45.7666
0.32,0.12,43.3299
0.32,0.13,41.0407
0.32,0.14,38.9008
0.32,0.15,36.9106
0.32,0.16,35.0689
0.32,0.17,33.3733
0.32,0.18,31.8199
0.32,0.19,30.404
0.32,0.2,29.1197
0.32,0.21,27.9606
0.32,0.22,26.9197
0.32,0.23,25.9896
0.32,0.24,25.1625
0.32,0.25,24.4306
0.32,0.26,23.7863
0.32,0.27,23.2217
0.32,0.28,22.7295
0.32,0.29,22.3024
0.32,0.3,21.9337
0.32,0.31,21.617
0.32,0.32,21.3462
0.32,0.33,21.1158
0.32,0.34,20.9207
0.32,0.35,20.7564
0.32,0.36,20.6187
0.32,0.37,20.5038
0.32,0.38,20.4084
0.32,0.39,20.3295
0.32,0.4,20.2647
0.32,0.41,20.2117
0.32,0.42,20.1686
0.32,0.43,20.1336
0.32,0.44,20.1054
0.32,0.45,20.0828
0.32,0.46,20.0647
0.32,0.47,20.0504
0.32,0.48,20.039
0.32,0.49,20.0301
0.32,0.5,20.0231
0.32,0.51,20.0176
0.32,0.52,20.0134
0.32,0.53,20.0102
0.32,0.54,20.0077
0.32,0.55,20.0057
0.32,0.56,20.0043
0.32,0.57,20.0032
0.32,0.58,20.0024
0.32,0.59,20.0017
0.32,0.6,20.0013
0.32,0.61,20.0009
0.32,0.62,20.0007
0.32,0.63,20.0005
0.32,0.64,20.0004
0.32,0.65,20.0003
0.32,0.66,20.0002
0.32,0.67,20.0001
0.32,0.68,20.0001
0.32,0.69,20.0001
0.32,0.7,20
0.32,0.71,20
0.32,0.72,20
0.32,0.73,20
0.32,0.74,20
0.32,0.75,20
0.32,0.76,20
0.32,0.77,20
0.32,0.78,20
0.32,0.79,20
0.32,0.8,20
0.32,0.81,20
0.32,0.82,20
0.32,0.83,20
0.32,0.84,20
0.32,0.85,20
0.32,0.86,20
0.32,0.87,20
0.32,0.88,20
0.32,0.89,20
0.32,0.9,20
0.32,0.91,20
0.32,0.92,20
0.32,0.93,20
0.32,0.94,20
0.32,0.95,20
0.32,0.96,20
0.32,0.97,20
0.32,0.98,20
0.32,0.99,20
0.33,0,80
0.33,0.01,76.5684
0.33,0.02,73.1546
0.33,0.03,69.7763
0.33,0.04,66.4504
0.33,0.05,63.193
0.33,0.06,60.0194
0.33,0.07,56.9433
0.33,0.08,53.9771
0.33,0.09,51.1315
0.33,0.1,48.4157
0.33,0.11,45.837
0.33,0.12,43.4008
0.33,0.13,41.1112
0.33,0.14,38.97
0.33,0.15,36.9778
0.33,0.16,35.1335
0.33,0.17,33.4347
0.33,0.18,31.8778
0.33,0.19,30.4581
0.33,0.2,29.1698
0.33,0.21,28.0067
0.33,0.22,26.9617
0.33,0.23,26.0275
0.33,0.24,25.1966
0.33,0.25,24.4611
0.33,0.26,23.8132
0.33,0.27,23.2454
0.33,0.28,22.7502
0.33,0.29,22.3204
0.33,0.3,21.9493
0.33,0.31,21.6303
0.33,0.32,21.3576
0.33,0.33,21.1255
0.33,0.34,20.9289
0.33,0.35,20.7633
0.33,0.36,20.6244
0.33,0.37,20.5085
0.33,0.38,20.4123
0.33,0.39,20.3327
0.33,0.4,20.2673
0.33,0.41,20.2138
0.33,0.42,20.1703
0.33,0.43,20.135
0.33,0.44,20.1065
0.33,0.45,20.0836
0.33,0.46,20.0654
0.33,0.47,20.0509
0.33,0.48,20.0394
0.33,0.49,20.0304
0.33,0.5,20.0233
0.33,0.51,20.0178
0.33,0.52,20.0136
0.33,0.53,20.0103
0.33,0.54,20.0077
0.33,0.55,20.0058
0.33,0.56,20.0043
0.33,0.57,20.0032
0.33,0.58,20.0024
0.33,0.59,20.0018
0.33,0.6,20.0013
0.33,0.61,20.0009
0.33,0.62,20.0007
0.33,0.63,20.0005
0.33,0.64,20.0004
0.33,0.65,20.0003
0.33,0.66,20.0002
0.33,0.67,20.0001
0.33,0.68,20.0001
0.33,0.69,20.0001
0.33,0.7,20
0.33,0.71,20
0.33,0.72,20
0.33,0.73,20
0.33,0.74,20
0.33,0.75,20
0.33,0.76,20
0.33,0.77,20
0.33,0.78,20
0.33,0.79,20
0.33,0.8,20
0.33,0.81,20
0.33,0.82,20
0.33,0.83,20
0.33,0.84,20
0.33,0.85,20
0.33,0.86,20
0.33,0.87,20
0.33,0.88,20
0.33,0.89,20
0.33,0.9,20
0.33,0.91,20
0.33,0.92,20
0.33,0.93,20
0.33,0.94,20
0.33,0.95,20
0.33,0.96,20
0.33,0.97,20
0.33,0.98,20
0.33,0.99,20
0.34,0,80
0.34,0.01,76.5766
0.34,0.02,73.171
0.34,0.03,69.8004
0.34,0.04,66.4817
0.34,0.05,63.231
0.34,0.06,60.0632
0.34,0.07,56.9921
0.34,0.08,54.03
0.34,0.09,51.1877
0.34,0.1,48.4741
0.34,0.11,45.8968
0.34,0.12,43.4612
0.34,0.13,41.1712
0.34,0.14,39.029
0.34,0.15,37.0352
0.34,0.16,35.1887
0.34,0.17,33.4873
0.34,0.18,31.9275
0.34,0.19,30.5045
0.34,0.2,29.2129
0.34,0.21,28.0463
0.34,0.22,26.9979
0.34,0.23,26.0603
0.34,0.24,25.2261
0.34,0.25,24.4874
0.34,0.26,23.8366
0.34,0.27,23.266
0.34,0.28,22.7682
0.34,0.29,22.3361
0.34,0.3,21.9628
0.34,0.31,21.642
0.34,0.32,21.3675
0.34,0.33,21.1339
0.34,0.34,20.936
0.34,0.35,20.7693
0.34,0.36,20.6294
0.34,0.37,20.5126
0.34,0.38,20.4157
0.34,0.39,20.3355
0.34,0.4,20.2696
0.34,0.41,20.2157
0.34,0.42,20.1718
0.34,0.43,20.1362
0.34,0.44,20.1074
0.34,0.45,20.0844
0.34,0.46,20.066
0.34,0.47,20.0514
0.34,0.48,20.0398
0.34,0.49,20.0307
0.34,0.5,20.0236
0.34,0.51,20.018
0.34,0.52,20.0137
0.34,0.53,20.0104
0.34,0.54,20.0078
0.34,0.55,20.0059
0.34,0.56,20.0044
0.34,0.57,20.0033
0.34,0.58,20.0024
0.34,0.59,20.0018
0.34,0.6,20.0013
0.34,0.61,20.001
0.34,0.62,20.0007
0.34,0.63,20.0005
0.34,0.64,20.0004
0.34,0.65,20.0003
0.34,0.66,20.0002
0.34,0.67,20.0001
0.34,0.68,20.0001
0.34,0.69,20.0001
0.34,0.7,20
0.34,0.71,20
0.34,0.72,20
0.34,0.73,20
0.34,0.74,20
0.34,0.75,20
0.34,0.76,20
0.34,0.77,20
0.34,0.78,20
0.34,0.79,20
0.34,0.8,20
0.34,0.81,20
0.34,0.82,20
0.34,0.83,20
0.34,0.84,20
0.34,0.85,20
0.34,0.86,20
0.34,0.87,20
0.34,0.88,20
0.34,0.89,20
0.34,0.9,20
0.34,0.91,20
0.34,0.92,20
0.34,0.93,20
0.34,0.94,20
0.34,0.95,20
0.34,0.96,20
0.34,0.97,20
0.34,0.98,20
0.34,0.99,20
0.35,0,80
0.35,0.01,76.5836
0.35,0.02,73.1847
0.35,0.03,69.8206
0.35,0.04,66.508
0.35,0.05,63.2629
0.35,0.06,60.1001
0.35,0.07,57.0333
0.35,0.08,54.0747
0.35,0.09,51.2351
0.35,0.1,48.5236
0.35,0.11,45.9475
0.35,0.12,43.5124
0.35,0.13,41.2222
0.35,0.14,39.0792
0.35,0.15,37.084
0.35,0.16,35.2358
0.35,0.17,33.5322
0.35,0.18,31.9699
0.35,0.19,30.5442
0.35,0.2,29.2498
0.35,0.21,28.0803
0.35,0.22,27.0289
0.35,0.23,26.0885
0.35,0.24,25.2514
0.35,0.25,24.5101
0.35,0.26,23.8567
0.35,0.27,23.2838
0.35,0.28,22.7838
0.35,0.29,22.3497
0.35,0.3,21.9746
0.35,0.31,21.6521
0.35,0.32,21.3761
0.35,0.33,21.1412
0.35,0.34,20.9422
0.35,0.35,20.7745
0.35,0.36,20.6337
0.35,0.37,20.5162
0.35,0.38,20.4186
0.35,0.39,20.338
0.35,0.4,20.2716
0.35,0.41,20.2173
0.35,0.42,20.1731
0.35,0.43,20.1372
0.35,0.44,20.1083
0.35,0.45,20.0851
0.35,0.46,20.0665
0.35,0.47,20.0518
